name,cpu_milli,memory_mib,num_gpu,gpu_milli,gpu_spec,qos,pod_phase,creation_time,deletion_time,scheduled_time,source_file
openb-pod-1931,3152,5600,1,810,,BE,Failed,10667061,10667210,10667061.0,openb_pod_list_cpu050.csv
openb-pod-1932,12000,24576,1,1000,,LS,Running,10667135,10672174,10667136.0,openb_pod_list_cpu050.csv
openb-pod-1933,12000,24576,1,1000,,LS,Running,10667435,10672115,10667435.0,openb_pod_list_cpu050.csv
openb-pod-1934,12000,24576,1,1000,,LS,Running,10667495,10672115,10667495.0,openb_pod_list_cpu050.csv
openb-pod-1935,3152,5600,1,1000,,BE,Failed,10667961,10668160,10667961.0,openb_pod_list_cpu050.csv
openb-pod-1936,4152,10600,1,550,,BE,Failed,10668061,10668122,10668061.0,openb_pod_list_cpu050.csv
openb-pod-1937,3152,5600,1,1000,,BE,Failed,10668813,10669018,10668813.0,openb_pod_list_cpu050.csv
openb-pod-1938,3152,5600,1,810,,BE,Failed,10668962,10669109,10668962.0,openb_pod_list_cpu050.csv
openb-pod-1939,4152,10600,1,550,,BE,Failed,10669358,10669412,10669358.0,openb_pod_list_cpu050.csv
openb-pod-1940,15700,58368,1,1000,,LS,Running,10670719,10673527,10670754.0,openb_pod_list_cpu050.csv
openb-pod-1941,16000,32768,1,1000,,LS,Succeeded,10671173,10674786,10671173.0,openb_pod_list_cpu050.csv
openb-pod-1942,3152,5600,1,810,,BE,Failed,10671956,10672112,10671956.0,openb_pod_list_cpu050.csv
openb-pod-1943,8000,16384,1,1000,,LS,Running,10672357,10673196,10672359.0,openb_pod_list_cpu050.csv
openb-pod-1944,3152,5600,1,1000,,BE,Failed,10673046,10673251,10673046.0,openb_pod_list_cpu050.csv
openb-pod-1945,15700,58368,1,1000,,LS,Running,10674417,10676533,10674450.0,openb_pod_list_cpu050.csv
openb-pod-1946,3152,5600,1,1000,,BE,Failed,10674683,10674889,10674683.0,openb_pod_list_cpu050.csv
openb-pod-1947,4152,10600,1,550,,BE,Failed,10675622,10675653,10675622.0,openb_pod_list_cpu050.csv
openb-pod-1948,15700,58368,1,1000,,LS,Running,10676175,10679271,10676210.0,openb_pod_list_cpu050.csv
openb-pod-1949,15700,58368,1,1000,,LS,Running,10676483,10679898,10676485.0,openb_pod_list_cpu050.csv
openb-pod-1950,3152,5600,1,1000,,BE,Failed,10677565,10677841,10677565.0,openb_pod_list_cpu050.csv
openb-pod-1951,3152,5600,1,1000,,BE,Failed,10679143,10679338,10679144.0,openb_pod_list_cpu050.csv
openb-pod-1952,3152,5600,1,810,,BE,Failed,10679382,10679537,10679382.0,openb_pod_list_cpu050.csv
openb-pod-1953,15700,58368,1,1000,,LS,Running,10679807,10681963,10679841.0,openb_pod_list_cpu050.csv
openb-pod-1954,12000,24576,1,1000,,LS,Running,10680336,10691615,10680336.0,openb_pod_list_cpu050.csv
openb-pod-1955,3152,5600,1,1000,,BE,Failed,10680346,10680562,10680346.0,openb_pod_list_cpu050.csv
openb-pod-1956,4000,15258,1,320,,BE,Running,10683715,10690155,10683716.0,openb_pod_list_cpu050.csv
openb-pod-1957,3152,5600,1,810,,BE,Failed,10684047,10684191,10684047.0,openb_pod_list_cpu050.csv
openb-pod-1958,3152,5600,1,1000,,BE,Failed,10684998,10685197,10684999.0,openb_pod_list_cpu050.csv
openb-pod-1959,3152,5600,1,1000,,BE,Failed,10687169,10687391,10687169.0,openb_pod_list_cpu050.csv
openb-pod-1960,3152,5600,1,810,,BE,Failed,10687855,10688024,10687856.0,openb_pod_list_cpu050.csv
openb-pod-1961,12000,16384,1,1000,,LS,Running,10687893,10689333,10687893.0,openb_pod_list_cpu050.csv
openb-pod-1962,3152,5600,1,810,,BE,Failed,10688894,10689042,10688894.0,openb_pod_list_cpu050.csv
openb-pod-1963,11908,47104,1,470,,LS,Running,10689757,10690069,10689829.0,openb_pod_list_cpu050.csv
openb-pod-1964,3152,5600,1,810,,BE,Failed,10689883,10690010,10689883.0,openb_pod_list_cpu050.csv
openb-pod-1965,11908,47104,1,470,,LS,Pending,10689941,10690071,,openb_pod_list_cpu050.csv
openb-pod-1966,11908,47104,1,470,,LS,Pending,10689950,10690073,,openb_pod_list_cpu050.csv
openb-pod-1967,3152,5600,1,810,,BE,Failed,10689955,10690010,10689956.0,openb_pod_list_cpu050.csv
openb-pod-1968,8000,30517,1,470,,BE,Running,10689994,10692866,10690132.0,openb_pod_list_cpu050.csv
openb-pod-1969,4000,22888,1,320,,BE,Running,10690004,10690113,10690004.0,openb_pod_list_cpu050.csv
openb-pod-1970,3152,5600,1,810,,BE,Failed,10690011,10690215,10690078.0,openb_pod_list_cpu050.csv
openb-pod-1971,3152,5600,1,810,,BE,Failed,10690314,10690442,10690314.0,openb_pod_list_cpu050.csv
openb-pod-1972,3152,5600,1,810,,BE,Failed,10690695,10690825,10690695.0,openb_pod_list_cpu050.csv
openb-pod-1973,3152,5600,1,590,,BE,Failed,10691001,10691126,10691002.0,openb_pod_list_cpu050.csv
openb-pod-1974,3152,5600,1,810,,BE,Failed,10691064,10691188,10691064.0,openb_pod_list_cpu050.csv
openb-pod-1975,3152,5600,1,590,,BE,Failed,10691284,10691400,10691284.0,openb_pod_list_cpu050.csv
openb-pod-1976,3152,5600,1,590,,BE,Failed,10692130,10692242,10692130.0,openb_pod_list_cpu050.csv
openb-pod-1977,88000,327680,8,1000,,Burstable,Failed,10692277,10695844,10692278.0,openb_pod_list_cpu050.csv
openb-pod-1978,3152,5600,1,810,,BE,Failed,10692393,10692626,10692393.0,openb_pod_list_cpu050.csv
openb-pod-1979,11400,48128,1,1000,,LS,Running,10692471,10694352,10692576.0,openb_pod_list_cpu050.csv
openb-pod-1980,8000,30517,1,470,,BE,Running,10693137,10694151,10693239.0,openb_pod_list_cpu050.csv
openb-pod-1981,3152,5600,1,1000,,BE,Failed,10693630,10693873,10693630.0,openb_pod_list_cpu050.csv
openb-pod-1982,3152,5600,1,810,,BE,Failed,10693799,10693975,10693799.0,openb_pod_list_cpu050.csv
openb-pod-1983,12000,24576,1,1000,,LS,Succeeded,10693843,10724074,10693843.0,openb_pod_list_cpu050.csv
openb-pod-1984,4000,22888,1,350,,BE,Running,10694113,10694857,10694183.0,openb_pod_list_cpu050.csv
openb-pod-1985,3152,5600,1,810,,BE,Failed,10694362,10694532,10694362.0,openb_pod_list_cpu050.csv
openb-pod-1986,3152,5600,1,810,,BE,Failed,10694679,10694724,10694679.0,openb_pod_list_cpu050.csv
openb-pod-1987,3152,5600,1,810,,BE,Failed,10694806,10694925,10694806.0,openb_pod_list_cpu050.csv
openb-pod-1988,3152,5600,1,810,,BE,Failed,10694906,10695000,10694907.0,openb_pod_list_cpu050.csv
openb-pod-1989,3152,5600,1,810,,BE,Failed,10695204,10695294,10695204.0,openb_pod_list_cpu050.csv
openb-pod-1990,3152,5600,1,810,,BE,Failed,10695272,10695389,10695272.0,openb_pod_list_cpu050.csv
openb-pod-1991,15700,58368,1,1000,,LS,Running,10695393,10697563,10695396.0,openb_pod_list_cpu050.csv
openb-pod-1992,3152,5600,1,810,,BE,Failed,10695522,10695667,10695523.0,openb_pod_list_cpu050.csv
openb-pod-1993,11908,47104,1,1000,,BE,Running,10695666,10697821,10695668.0,openb_pod_list_cpu050.csv
openb-pod-1994,3152,5600,1,810,,BE,Failed,10695717,10695937,10695717.0,openb_pod_list_cpu050.csv
openb-pod-1995,3152,5600,1,810,,BE,Failed,10695739,10695867,10695739.0,openb_pod_list_cpu050.csv
openb-pod-1996,11908,47104,1,1000,,BE,Running,10695900,10695999,10695971.0,openb_pod_list_cpu050.csv
openb-pod-1997,4000,15258,1,230,,BE,Pending,10695903,10695989,,openb_pod_list_cpu050.csv
openb-pod-1998,4000,22888,1,320,,BE,Running,10695939,10696126,10696009.0,openb_pod_list_cpu050.csv
openb-pod-1999,8000,30517,1,320,,BE,Running,10696159,10696538,10696160.0,openb_pod_list_cpu050.csv
openb-pod-2000,3152,5600,1,810,,BE,Failed,10696189,10696935,10696190.0,openb_pod_list_cpu050.csv
openb-pod-2001,3152,5600,1,1000,,BE,Failed,10696372,10696541,10696372.0,openb_pod_list_cpu050.csv
openb-pod-2002,3152,5600,1,1000,,BE,Failed,10696678,10696769,10696678.0,openb_pod_list_cpu050.csv
openb-pod-2003,3152,5600,1,810,,BE,Failed,10696883,10697071,10696884.0,openb_pod_list_cpu050.csv
openb-pod-2004,3152,5600,1,810,,BE,Failed,10696996,10697083,10696996.0,openb_pod_list_cpu050.csv
openb-pod-2005,8000,30517,1,320,,BE,Running,10697207,10697445,10697274.0,openb_pod_list_cpu050.csv
openb-pod-2006,3152,5600,1,810,,BE,Pending,10697309,10697318,,openb_pod_list_cpu050.csv
openb-pod-2007,3152,5600,1,810,,BE,Failed,10697448,10704540,10697448.0,openb_pod_list_cpu050.csv
openb-pod-2008,8000,16384,1,1000,,Burstable,Succeeded,10697495,10701636,10697496.0,openb_pod_list_cpu050.csv
openb-pod-2009,4152,10600,1,370,,BE,Failed,10697537,10698343,10697538.0,openb_pod_list_cpu050.csv
openb-pod-2010,16000,65536,1,1000,,LS,Running,10697677,10698762,10697681.0,openb_pod_list_cpu050.csv
openb-pod-2011,11400,48128,1,1000,,LS,Pending,10700072,10700145,,openb_pod_list_cpu050.csv
openb-pod-2012,3152,5600,1,1000,,BE,Failed,10701015,10701185,10701016.0,openb_pod_list_cpu050.csv
openb-pod-2013,4152,10600,1,550,,BE,Failed,10701611,10701641,10701611.0,openb_pod_list_cpu050.csv
openb-pod-2014,15700,58368,1,1000,,LS,Running,10701674,10704195,10701708.0,openb_pod_list_cpu050.csv
openb-pod-2015,3152,5600,1,1000,,BE,Failed,10701870,10701982,10701870.0,openb_pod_list_cpu050.csv
openb-pod-2016,11400,48128,1,1000,,LS,Running,10702087,10704510,10702123.0,openb_pod_list_cpu050.csv
openb-pod-2017,12000,15360,1,1000,,LS,Running,10702237,10729595,10702237.0,openb_pod_list_cpu050.csv
openb-pod-2018,15700,58368,1,1000,,LS,Running,10702950,10705116,10702983.0,openb_pod_list_cpu050.csv
openb-pod-2019,15700,58368,1,1000,,LS,Running,10703308,10705509,10703343.0,openb_pod_list_cpu050.csv
openb-pod-2020,12000,24576,1,1000,,Burstable,Failed,10703619,10703673,10703619.0,openb_pod_list_cpu050.csv
openb-pod-2021,11400,48128,1,1000,,LS,Running,10703820,10704233,10703822.0,openb_pod_list_cpu050.csv
openb-pod-2022,11400,48128,1,1000,,LS,Pending,10704160,10704235,,openb_pod_list_cpu050.csv
openb-pod-2023,11400,48128,1,1000,,LS,Running,10704395,10704525,10704398.0,openb_pod_list_cpu050.csv
openb-pod-2024,11400,48128,1,1000,,LS,Running,10704404,10704521,10704406.0,openb_pod_list_cpu050.csv
openb-pod-2025,3152,5600,1,810,,BE,Failed,10704811,10714060,10704811.0,openb_pod_list_cpu050.csv
openb-pod-2026,3152,5600,1,810,,BE,Failed,10704947,10705092,10704947.0,openb_pod_list_cpu050.csv
openb-pod-2027,3152,5600,1,810,,BE,Failed,10705037,10705202,10705037.0,openb_pod_list_cpu050.csv
openb-pod-2028,11400,48128,1,1000,,LS,Running,10705216,10705576,10705249.0,openb_pod_list_cpu050.csv
openb-pod-2029,11400,48128,1,1000,,LS,Running,10705282,10705376,10705319.0,openb_pod_list_cpu050.csv
openb-pod-2030,3152,5600,1,810,,BE,Failed,10705342,10710037,10705342.0,openb_pod_list_cpu050.csv
openb-pod-2031,18708,64512,1,1000,,LS,Running,10705525,10705690,10705528.0,openb_pod_list_cpu050.csv
openb-pod-2032,18708,64512,1,1000,,LS,Running,10705525,10705689,10705528.0,openb_pod_list_cpu050.csv
openb-pod-2033,4152,10600,1,550,,BE,Failed,10706343,10706401,10706343.0,openb_pod_list_cpu050.csv
openb-pod-2034,4152,10600,1,550,,BE,Failed,10706467,10706497,10706468.0,openb_pod_list_cpu050.csv
openb-pod-2035,15700,58368,1,1000,,LS,Running,10707394,10709495,10707396.0,openb_pod_list_cpu050.csv
openb-pod-2036,8200,33792,1,1000,,LS,Failed,10708156,10709615,10708156.0,openb_pod_list_cpu050.csv
openb-pod-2037,3152,5600,1,1000,,BE,Failed,10708284,10708513,10708284.0,openb_pod_list_cpu050.csv
openb-pod-2038,12000,24576,1,1000,,Burstable,Succeeded,10708418,10712074,10708418.0,openb_pod_list_cpu050.csv
openb-pod-2039,12000,15360,1,1000,,LS,Running,10708596,10710515,10708596.0,openb_pod_list_cpu050.csv
openb-pod-2040,3152,5600,1,1000,,BE,Failed,10708879,10709080,10708879.0,openb_pod_list_cpu050.csv
openb-pod-2041,4000,15258,1,320,,BE,Pending,10709485,10709625,,openb_pod_list_cpu050.csv
openb-pod-2042,11300,37888,1,1000,,LS,Running,10710068,10711986,10710068.0,openb_pod_list_cpu050.csv
openb-pod-2043,11400,48128,1,1000,,LS,Running,10710115,10711983,10710119.0,openb_pod_list_cpu050.csv
openb-pod-2044,8000,16384,1,1000,,LS,Running,10710154,10713755,10710154.0,openb_pod_list_cpu050.csv
openb-pod-2045,3152,5600,1,810,,BE,Failed,10710174,10714060,10710174.0,openb_pod_list_cpu050.csv
openb-pod-2046,3152,5600,1,590,,BE,Failed,10710260,10710277,10710260.0,openb_pod_list_cpu050.csv
openb-pod-2047,3152,5600,1,1000,,BE,Failed,10710382,10710559,10710382.0,openb_pod_list_cpu050.csv
openb-pod-2048,3152,5600,1,810,,BE,Failed,10711110,10711260,10711110.0,openb_pod_list_cpu050.csv
openb-pod-2049,4000,15258,1,160,,BE,Running,10711209,10712227,10711211.0,openb_pod_list_cpu050.csv
openb-pod-2050,4000,15258,1,160,,BE,Running,10711222,10712528,10711226.0,openb_pod_list_cpu050.csv
openb-pod-2051,4000,15258,1,160,,BE,Running,10711224,10712527,10711226.0,openb_pod_list_cpu050.csv
openb-pod-2052,8000,30517,1,470,,BE,Running,10711265,10711700,10711333.0,openb_pod_list_cpu050.csv
openb-pod-2053,8000,16384,1,1000,,LS,Running,10711540,10712566,10711543.0,openb_pod_list_cpu050.csv
openb-pod-2054,18708,64512,1,1000,,LS,Running,10711742,10712586,10711812.0,openb_pod_list_cpu050.csv
openb-pod-2055,18708,64512,1,1000,,LS,Running,10712000,10712080,10712002.0,openb_pod_list_cpu050.csv
openb-pod-2056,4152,10600,1,550,,BE,Failed,10712251,10712305,10712252.0,openb_pod_list_cpu050.csv
openb-pod-2057,3152,5600,1,1000,,BE,Failed,10712254,10712471,10712254.0,openb_pod_list_cpu050.csv
openb-pod-2058,3152,5600,1,1000,,BE,Failed,10712494,10712702,10712494.0,openb_pod_list_cpu050.csv
openb-pod-2059,4152,10600,1,550,,BE,Failed,10712677,10712707,10712677.0,openb_pod_list_cpu050.csv
openb-pod-2060,11400,48128,1,1000,,LS,Running,10713332,10713933,10713334.0,openb_pod_list_cpu050.csv
openb-pod-2061,11400,48128,1,1000,,LS,Running,10713333,10713952,10713368.0,openb_pod_list_cpu050.csv
openb-pod-2062,16000,32768,1,1000,,LS,Running,10713339,10715587,10713341.0,openb_pod_list_cpu050.csv
openb-pod-2063,4152,10600,1,810,,BE,Failed,10713399,10713463,10713400.0,openb_pod_list_cpu050.csv
openb-pod-2064,11400,48128,1,1000,,LS,Running,10714998,10715090,10715033.0,openb_pod_list_cpu050.csv
openb-pod-2065,4000,31250,1,1000,,LS,Running,10715344,10726480,10715345.0,openb_pod_list_cpu050.csv
openb-pod-2066,16000,32768,1,1000,,LS,Running,10715679,10716763,10715681.0,openb_pod_list_cpu050.csv
openb-pod-2067,11908,47104,1,470,,LS,Pending,10715881,10715976,,openb_pod_list_cpu050.csv
openb-pod-2068,11300,37888,1,1000,,LS,Running,10716310,10717392,10716446.0,openb_pod_list_cpu050.csv
openb-pod-2069,11908,47104,1,1000,,BE,Running,10716405,10716484,10716442.0,openb_pod_list_cpu050.csv
openb-pod-2070,11908,47104,1,1000,,BE,Running,10717093,10717907,10717096.0,openb_pod_list_cpu050.csv
openb-pod-2071,12000,15360,1,1000,,LS,Running,10717116,10726896,10717116.0,openb_pod_list_cpu050.csv
openb-pod-2072,12000,15360,1,1000,,LS,Running,10717116,10726896,10717116.0,openb_pod_list_cpu050.csv
openb-pod-2073,18708,64512,1,1000,,LS,Running,10717273,10718429,10717308.0,openb_pod_list_cpu050.csv
openb-pod-2074,3152,5600,1,1000,,BE,Failed,10717431,10717618,10717432.0,openb_pod_list_cpu050.csv
openb-pod-2075,8000,30517,1,470,,BE,Running,10717569,10718164,10717810.0,openb_pod_list_cpu050.csv
openb-pod-2076,4000,24576,1,1000,,LS,Succeeded,10717860,10721933,10717861.0,openb_pod_list_cpu050.csv
openb-pod-2077,12000,24576,1,1000,,LS,Succeeded,10717919,10717967,10717919.0,openb_pod_list_cpu050.csv
openb-pod-2078,9810,41560,1,1000,,LS,Running,10718145,10720290,10718179.0,openb_pod_list_cpu050.csv
openb-pod-2079,9810,41560,1,1000,,LS,Running,10718152,10718336,10718189.0,openb_pod_list_cpu050.csv
openb-pod-2080,9810,41560,1,1000,,LS,Running,10718200,10718395,10718202.0,openb_pod_list_cpu050.csv
openb-pod-2081,4152,10600,1,550,,BE,Failed,10718594,10718624,10718594.0,openb_pod_list_cpu050.csv
openb-pod-2082,8000,30517,1,470,,BE,Pending,10718876,10719095,,openb_pod_list_cpu050.csv
openb-pod-2083,16000,65536,1,1000,,LS,Running,10719282,10735368,10719319.0,openb_pod_list_cpu050.csv
openb-pod-2084,4152,10600,1,370,,BE,Failed,10719658,10720466,10719658.0,openb_pod_list_cpu050.csv
openb-pod-2085,8000,30517,1,470,,BE,Running,10719693,10719827,10719694.0,openb_pod_list_cpu050.csv
openb-pod-2086,11400,48128,1,1000,,LS,Running,10720534,10720562,10720536.0,openb_pod_list_cpu050.csv
openb-pod-2087,4152,10600,1,550,,BE,Failed,10720951,10721004,10720951.0,openb_pod_list_cpu050.csv
openb-pod-2088,4000,24576,1,1000,,LS,Succeeded,10721537,10725739,10721537.0,openb_pod_list_cpu050.csv
openb-pod-2089,8000,30517,1,470,,BE,Pending,10721721,10721744,,openb_pod_list_cpu050.csv
openb-pod-2090,15700,58368,1,1000,,LS,Pending,10721796,10721997,,openb_pod_list_cpu050.csv
openb-pod-2091,15700,58368,1,1000,,LS,Running,10722360,10724736,10722362.0,openb_pod_list_cpu050.csv
openb-pod-2092,4152,10600,1,550,,BE,Failed,10722753,10722780,10722753.0,openb_pod_list_cpu050.csv
openb-pod-2093,12000,24576,1,1000,,LS,Failed,10722758,10727439,10723003.0,openb_pod_list_cpu050.csv
openb-pod-2094,12000,16000,1,1000,,LS,Running,10723894,10724734,10723963.0,openb_pod_list_cpu050.csv
openb-pod-2095,8000,30517,1,470,,BE,Running,10724620,10728291,10726177.0,openb_pod_list_cpu050.csv
openb-pod-2096,12000,16384,1,1000,,LS,Running,10724733,10725272,10724799.0,openb_pod_list_cpu050.csv
openb-pod-2097,4152,10600,1,370,,BE,Failed,10725317,10726121,10725317.0,openb_pod_list_cpu050.csv
openb-pod-2098,3152,5600,1,1000,,BE,Pending,10725698,10725703,,openb_pod_list_cpu050.csv
openb-pod-2099,4000,30517,1,320,,BE,Running,10725805,10726861,10725805.0,openb_pod_list_cpu050.csv
openb-pod-2100,4152,10600,1,550,,BE,Failed,10725805,10725891,10725805.0,openb_pod_list_cpu050.csv
openb-pod-2101,3152,5600,1,1000,,BE,Failed,10726767,10726919,10726767.0,openb_pod_list_cpu050.csv
openb-pod-2102,3152,5600,1,1000,,BE,Failed,10727104,10727316,10727105.0,openb_pod_list_cpu050.csv
openb-pod-2103,6000,6144,1,460,,LS,Running,10727253,10728303,10727254.0,openb_pod_list_cpu050.csv
openb-pod-2104,11908,47104,1,650,,LS,Running,10727401,10731970,10727404.0,openb_pod_list_cpu050.csv
openb-pod-2105,3152,5600,1,1000,,BE,Failed,10727819,10727978,10727819.0,openb_pod_list_cpu050.csv
openb-pod-2106,3152,5600,1,1000,,BE,Failed,10728140,10728288,10728140.0,openb_pod_list_cpu050.csv
openb-pod-2107,11400,48128,1,1000,,LS,Running,10728374,10733219,10728409.0,openb_pod_list_cpu050.csv
openb-pod-2108,11908,47104,1,470,,LS,Running,10728607,10732259,10728679.0,openb_pod_list_cpu050.csv
openb-pod-2109,18708,64512,1,1000,,LS,Running,10728617,10729079,10729039.0,openb_pod_list_cpu050.csv
openb-pod-2110,12000,24576,1,1000,,LS,Succeeded,10729535,10729639,10729537.0,openb_pod_list_cpu050.csv
openb-pod-2111,11908,47104,1,470,,LS,Running,10729655,10731342,10730003.0,openb_pod_list_cpu050.csv
openb-pod-2112,4152,10600,1,550,,BE,Failed,10729842,10729872,10729843.0,openb_pod_list_cpu050.csv
openb-pod-2113,4152,10600,1,550,,BE,Failed,10730003,10730031,10730003.0,openb_pod_list_cpu050.csv
openb-pod-2114,8200,33792,1,1000,,LS,Failed,10731531,10732803,10731531.0,openb_pod_list_cpu050.csv
openb-pod-2115,11400,48128,1,1000,,LS,Running,10731648,10733682,10731684.0,openb_pod_list_cpu050.csv
openb-pod-2116,11400,48128,1,1000,,LS,Running,10731652,10743967,10731654.0,openb_pod_list_cpu050.csv
openb-pod-2117,3152,5600,1,1000,,BE,Failed,10732382,10732511,10732382.0,openb_pod_list_cpu050.csv
openb-pod-2118,4152,10600,1,370,,BE,Failed,10732385,10733184,10732385.0,openb_pod_list_cpu050.csv
openb-pod-2119,8000,30517,1,470,,BE,Running,10732440,10732728,10732614.0,openb_pod_list_cpu050.csv
openb-pod-2120,11908,47104,1,1000,,BE,Pending,10732934,10733054,,openb_pod_list_cpu050.csv
openb-pod-2121,11400,48128,1,1000,,LS,Running,10732939,10735728,10732942.0,openb_pod_list_cpu050.csv
openb-pod-2122,18708,64512,1,1000,,LS,Running,10732982,10734449,10732988.0,openb_pod_list_cpu050.csv
openb-pod-2123,6000,18432,1,460,,LS,Running,10733057,10734035,10733058.0,openb_pod_list_cpu050.csv
openb-pod-2124,3152,5600,1,1000,,BE,Pending,10733102,10733173,,openb_pod_list_cpu050.csv
openb-pod-2125,3152,5600,1,1000,,BE,Failed,10733576,10733786,10733576.0,openb_pod_list_cpu050.csv
openb-pod-2126,3152,5600,1,1000,,BE,Failed,10735278,10735426,10735278.0,openb_pod_list_cpu050.csv
openb-pod-2127,4000,15258,1,230,,BE,Running,10735391,10735511,10735391.0,openb_pod_list_cpu050.csv
openb-pod-2128,4152,10600,1,370,,BE,Failed,10735448,10736235,10735448.0,openb_pod_list_cpu050.csv
openb-pod-2129,4152,10600,1,370,,BE,Failed,10736347,10737133,10736347.0,openb_pod_list_cpu050.csv
openb-pod-2130,8000,30517,1,470,,BE,Pending,10736456,10737036,,openb_pod_list_cpu050.csv
openb-pod-2131,3152,5600,1,1000,,BE,Failed,10736760,10736901,10736760.0,openb_pod_list_cpu050.csv
openb-pod-2132,4152,10600,1,370,,BE,Failed,10737192,10738261,10737192.0,openb_pod_list_cpu050.csv
openb-pod-2133,11400,48128,1,1000,,LS,Pending,10737197,10737236,,openb_pod_list_cpu050.csv
openb-pod-2134,11400,48128,1,1000,,LS,Running,10737323,10738604,10737325.0,openb_pod_list_cpu050.csv
openb-pod-2135,8200,33792,1,1000,,LS,Failed,10737567,10741068,10737569.0,openb_pod_list_cpu050.csv
openb-pod-2136,8000,16384,1,1000,,LS,Running,10737990,10739555,10737992.0,openb_pod_list_cpu050.csv
openb-pod-2137,4152,10600,1,370,,BE,Failed,10738073,10739240,10738074.0,openb_pod_list_cpu050.csv
openb-pod-2138,15700,58368,1,1000,,LS,Running,10738644,10739249,10738647.0,openb_pod_list_cpu050.csv
openb-pod-2139,8200,33792,1,1000,,LS,Failed,10740286,10741358,10740286.0,openb_pod_list_cpu050.csv
openb-pod-2140,8000,16384,1,1000,,LS,Running,10741957,10747191,10742521.0,openb_pod_list_cpu050.csv
openb-pod-2141,64200,263168,8,1000,,LS,Failed,10742647,10743094,10742647.0,openb_pod_list_cpu050.csv
openb-pod-2142,3152,5600,1,1000,,BE,Failed,10743014,10743239,10743015.0,openb_pod_list_cpu050.csv
openb-pod-2143,8000,30517,1,320,,BE,Running,10744103,10744345,10744103.0,openb_pod_list_cpu050.csv
openb-pod-2144,11400,48128,1,1000,,LS,Running,10744560,10752260,10744562.0,openb_pod_list_cpu050.csv
openb-pod-2145,11400,48128,1,1000,,LS,Pending,10744897,10744944,,openb_pod_list_cpu050.csv
openb-pod-2146,12000,16384,1,1000,,LS,Running,10745373,10745913,10745374.0,openb_pod_list_cpu050.csv
openb-pod-2147,4152,10600,1,370,,BE,Failed,10746285,10748876,10746285.0,openb_pod_list_cpu050.csv
openb-pod-2148,3152,5600,1,1000,,BE,Failed,10747329,10747800,10747329.0,openb_pod_list_cpu050.csv
openb-pod-2149,6000,22888,1,110,,BE,Running,10748277,10767308,10748281.0,openb_pod_list_cpu050.csv
openb-pod-2150,11400,48128,1,1000,,LS,Running,10748513,10751072,10748515.0,openb_pod_list_cpu050.csv
openb-pod-2151,11400,48128,1,1000,,LS,Running,10751096,10775993,10751130.0,openb_pod_list_cpu050.csv
openb-pod-2152,11400,48128,1,1000,,LS,Running,10752723,10757243,10752725.0,openb_pod_list_cpu050.csv
openb-pod-2153,4000,15258,1,650,,BE,Running,10753718,10754844,10753718.0,openb_pod_list_cpu050.csv
openb-pod-2154,8000,30517,1,650,,BE,Running,10753791,10755599,10753822.0,openb_pod_list_cpu050.csv
openb-pod-2155,12000,24576,1,1000,,LS,Running,10754077,10761994,10754077.0,openb_pod_list_cpu050.csv
openb-pod-2156,8000,30517,1,320,,BE,Running,10754324,10772961,10754324.0,openb_pod_list_cpu050.csv
openb-pod-2157,11400,48128,1,1000,,LS,Running,10755248,10775856,10755250.0,openb_pod_list_cpu050.csv
openb-pod-2158,11400,48128,1,1000,,LS,Pending,10755461,10755486,,openb_pod_list_cpu050.csv
openb-pod-2159,8200,33792,1,1000,,LS,Failed,10756592,10757888,10756593.0,openb_pod_list_cpu050.csv
openb-pod-2160,11400,48128,1,1000,,LS,Running,10756895,10757044,10756898.0,openb_pod_list_cpu050.csv
openb-pod-2161,4000,22888,1,110,,BE,Running,10758411,10767471,10758412.0,openb_pod_list_cpu050.csv
openb-pod-2162,4000,22888,1,320,,BE,Running,10758951,10774188,10758953.0,openb_pod_list_cpu050.csv
openb-pod-2163,4000,15258,1,160,,BE,Running,10760324,10772828,10760325.0,openb_pod_list_cpu050.csv
openb-pod-2164,3152,5600,1,1000,,BE,Failed,10761382,10762229,10761383.0,openb_pod_list_cpu050.csv
openb-pod-2165,64200,263168,8,1000,,LS,Failed,10762239,10762666,10762241.0,openb_pod_list_cpu050.csv
openb-pod-2166,11400,48128,1,1000,,LS,Running,10762275,10789386,10762278.0,openb_pod_list_cpu050.csv
openb-pod-2167,12000,16384,1,1000,,LS,Running,10763677,10764213,10763677.0,openb_pod_list_cpu050.csv
openb-pod-2168,6000,12288,1,460,,LS,Running,10764452,10765022,10764453.0,openb_pod_list_cpu050.csv
openb-pod-2169,11400,48128,1,1000,,LS,Running,10764473,10777459,10764512.0,openb_pod_list_cpu050.csv
openb-pod-2170,16000,32768,1,1000,,LS,Running,10767397,10768778,10767400.0,openb_pod_list_cpu050.csv
openb-pod-2171,16000,32768,1,1000,,LS,Running,10768954,10770216,10768966.0,openb_pod_list_cpu050.csv
openb-pod-2172,3152,5600,1,1000,,BE,Failed,10771104,10771910,10771105.0,openb_pod_list_cpu050.csv
openb-pod-2173,12000,32768,1,1000,,LS,Running,10771657,10772854,10771657.0,openb_pod_list_cpu050.csv
openb-pod-2174,4000,24576,1,1000,,LS,Succeeded,10772752,10776929,10772753.0,openb_pod_list_cpu050.csv
openb-pod-2175,4000,24576,1,1000,,LS,Succeeded,10772842,10777491,10772842.0,openb_pod_list_cpu050.csv
